Interval,Product,Pice,Order Quantity,Year,Month
15/07/2022,Acer Swift 3 Core i3-1115G4 8GB 256GB SSD Iris Xe Graphics 14&#039;&#039; FHD Blue Laptop | Windows 10 Home | SF314-511-32A0,"9,999",1,2022,July
15/07/2022,JBL PartyBox On-The-Go OH4378,"4,799",1,2022,July
16/07/2022,Acer Chromebook Spin 511 11.6&#039;&#039;HD IPS Touch N4500 4GB eMMC 32GB USI Pen Google OS 3YR FRR | R753TN-C8RH,"9,299",1,2022,July
17/07/2022,Acer Nitro 5 Ryzen 7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-45-R25V,"23,999",1,2022,July
18/07/2022,Acer Aspire 5 i5-1135G7 14&quot; 8GB 512GB SSD Windows 10 Home Blue | A514-54-556F,"11,799",1,2022,July
20/07/2022,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2022,July
20/07/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"9,499",1,2022,July
20/07/2022,Acer Nitro 5 Ryzen 7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-45-R25V,"23,999",1,2022,July
20/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
26/07/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7,"7,999",1,2022,July
26/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
26/07/2022,Acer Nitro 5 Core i5 8GB 512GB SSD GeForce RTX™ 3050 (4GB) 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | AN515-57-5676,"16,999",1,2022,July
26/07/2022,Acer Nitro 5 Core i7 16GB 256GB SSD + 1TB HDD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-57-79JB,"19,999",1,2022,July
26/07/2022,Acer Aspire 3 15.6&#039;&#039;HD Celeron N4020 4GB OB 256GB SSD Windows 11 Home | A315-34-C6VP,"5,999",1,2022,July
27/07/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 8GB 512GB SSD Windows 11 Home Black Silver | A514-54-707H,"14,999",1,2022,July
27/07/2022,Acer Vero Green PC Core i5 8GB 512GB SSD Iris Xe 15.6&quot; FHD Laptop | Windows 11 Home | PCR Materials | AV15-51-58PA,"12,999",1,2022,July
27/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
27/07/2022,Acer Nitro 5 Ryzen 7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-45-R25V,"23,999",1,2022,July
27/07/2022,Acer Nitro 5 Core i7 16GB 256GB SSD + 1TB HDD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-57-79JB,"19,999",1,2022,July
29/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
29/07/2022,Acer Nitro 5 Ryzen 7 16GB 512GB SDD GeForce RTX™ 3060 (6GB) 17.3&#039;&#039; FHD Black Laptop | Windows 11 Home | AN517-41-R9S0,"26,399",1,2022,July
29/07/2022,Acer Nitro 5 Core i7 16GB 1TB SSD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop| Windows 10 Home | AN515-57-77V3,"21,999",1,2022,July
01/08/2022,Acer Swift 1 SF114-34 14&quot; Intel Pentium 4GB 128GB SSD Windows 10 Home Pink,"6,399",1,2022,August
01/08/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","5,399",1,2022,August
02/08/2022,Acer Extensa i5-1035G1 8GB 512GB SSD 15.6&#039;&#039; FHD Windows 10 Pro | EX215-52-56W4,"12,899",1,2022,August
03/08/2022,Acer Travelmate B3 11.6&quot; HD Intel® Celeron® processor N4024 8GB 128GB SSD Windows 11 Home Shale Black  | TMB311-31-C2XH,"8,499",1,2022,August
03/08/2022,OFFICE 2021 HOME AND BUSINESS EDITION - FPP,"4,699",1,2022,August
04/08/2022,Acer Aspire 3 Core i3-1005G1 4GB 1TB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-56-39HP,"6,799",1,2022,August
05/08/2022,Acer Travelmate Core i5-1135G7 8GB 1TB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 10 Pro | TMP215-53-589A,"15,299",1,2022,August
06/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
07/08/2022,Acer TMP 614 65W 3PHY BLK AC Adapter- ADT ONLY (RETAIL PACK),"1,299",1,2022,August
07/08/2022,Acer Extensa 15.6&#039;&#039; FHD N4500 8GB 256GB SSD Windows 10 Home | EX215-32-C4QP,"6,199",1,2022,August
08/08/2022,Acer Travelmate Ryzen 7 PRO 4750U 8GB 512GB SSD 15.6&#039;&#039; FHD Windows 10 Pro | TMP215-41-R7HK,"13,699",3,2022,August
11/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
11/08/2022,Acer Spin 5 13.5&#039;&#039; Touch i5-1135G7 8GBOB 512GB SSD Garagable Stylus Pen Windows 11 Home | SP513-55N-56QK,"18,499",1,2022,August
12/08/2022,Predator Helios 300 Core i9-12900H 16GB 1TB SSD NVIDIA® GeForce RTX™ 3070 Ti (8GB) 17.3&#039;&#039; QHD Black Laptop | Windows 11 Home | PH317-56-987C,"50,499",1,2022,August
13/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
13/08/2022,Acer Extensa 15.6&#039;&#039; FHD N4500 8GB 256GB SSD Windows 10 Home | EX215-32-C4QP,"6,199",1,2022,August
13/08/2022,Acer Extensa EX215-52-38T9 i3-1005G1 8GB 256GB SSD 15.6&#039;&#039; FHD Windows 10 Pro | EX215-52-38T9,"9,799",1,2022,August
14/08/2022,Acer Travelmate B3 11.6&quot; HD Intel® Celeron® processor N4024 8GB 128GB SSD Windows 11 Home Shale Black  | TMB311-31-C2XH,"8,499",1,2022,August
14/08/2022,Acer Aspire 3 15.6&#039;&#039;HD Celeron N4020 4GB OB 256GB SSD Windows 11 Home | A315-34-C6VP,"5,999",1,2022,August
15/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
17/08/2022,Acer Swift 1 SF114-34 14&quot; Intel Pentium 4GB 128GB SSD Windows 10 Home Pink,"6,399",1,2022,August
18/08/2022,Acer Aspire 1 Celeron N4500 8GB 128GB eMMC UHD Graphics 14&quot; HD Silver Laptop | Windows 11 Home | A114-33-C892,"6,999",2,2022,August
18/08/2022,Notebooks With standard warranty  1 Year Carry In  upgrade to  3 Year  P&amp;R  Warranty type:  Electronic  Country:  SOUTH AFRICA,999,1,2022,August
22/08/2022,Acer Aspire 1 Celeron N4500 8GB 128GB eMMC UHD Graphics 14&quot; HD Silver Laptop | Windows 11 Home | A114-33-C892,"6,999",1,2022,August
22/08/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"4,999",1,2022,August
22/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
23/08/2022,Acer TMP 614 65W 3PHY BLK AC Adapter- ADT ONLY (RETAIL PACK),"1,299",1,2022,August
23/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
23/08/2022,Desktop WARRANTY (Aspire PC) 3 Year CarryIn (Virtual),699,1,2022,August
24/08/2022,Acer Spin 3 14&#039;&#039; Touch i5-1035G1 8GB 512GB SSD Garageable Stylus Windows 11 Home | SP314-54N-51H1,"15,899",1,2022,August
24/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
25/08/2022,Acer Aspire 3 Core i3-1005G1 8GB 512GB SSD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-56-388F,"9,786",1,2022,August
25/08/2022,Acer Aspire 5 Core i3 8GB 256GB SSD Iris Xe Graphics 14&#039;&#039; FHD Blue Silver Laptop | Windows 11 Home  | A514-54-38DQ,"9,999",1,2022,August
29/08/2022,Acer Swift X Core i7-11390H 16GB 1TB SSD NVIDIA® GeForce RTX™ 3050 (4GB) 16.1&quot; FHD Gray Laptop | Windows 11 Home | SFX16-51G-793C,"22,999",1,2022,August
30/08/2022,Acer Swift X AMD Ryzen™ 7 5700U 16GB 1024GB SSD NVIDIA® GeForce GTX™ 1650 (4GB) 14&quot; FHD Blue Silver Laptop| Windows 11 Home | SFX14-41G-R8WT,"19,199",1,2022,August
30/08/2022,Acer Swift 5 Core i7-1165G7 8GB 512GB SSD 14&quot; FHD Green Laptop | Windows 10 Pro | SF514-55T-74K2,"22,999",1,2022,August
31/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",2,2022,August
31/08/2022,Acer Chromebook 11.6&#039;&#039; HD Celeron N4020 4GB eMMC 32GB Google Chrome 3 YR FRR | C733-C1WV,"6,499",1,2022,August
02/09/2022,Acer Travelmate Ryzen 7 PRO 4750U 8GB 512GB SSD 15.6&#039;&#039; FHD Windows 10 Pro | TMP215-41-R7HK,"13,699",2,2022,September
02/09/2022,Acer TMP 614 65W 3PHY BLK AC Adapter- ADT ONLY (RETAIL PACK),"1,299",2,2022,September
02/09/2022,Acer Swift X Core i7-11390H 16GB 1TB SSD NVIDIA® GeForce RTX™ 3050 (4GB) 16.1&quot; FHD Gray Laptop | Windows 11 Home | SFX16-51G-793C,"22,999",1,2022,September
03/09/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,399",2,2022,September
03/09/2022,Predator Helios 300 Core i7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 15.6&#039;&#039; FHD Black Laptop | Windows 10 Home | PH315-54-79VY,"32,999",1,2022,September
05/09/2022,Acer C202i Projector 300 lm | MR.JR011.001,"6,999",2,2022,September
05/09/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,999",1,2022,September
06/09/2022,Predator Triton 300 SE Core i7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 14&#039;&#039; FHD Silver Laptop | Windows 11 Home | PT314-51s-73NZ,"29,999",1,2022,September
07/09/2022,Acer Nitro 5 17.3&#039;&#039; i7-11800H 16GB 256GB SSD+1000GB HDD RTX 3060 6GB Windows 11 Home | AN517-54-73V1,"29,999",1,2022,September
07/09/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,399",1,2022,September
12/09/2022,Acer Spin 1 SP111-33-C0BM|Celeron N4020|11.6 HD Multi Touch LCD| 4GB Memory|500GB HDD|SD|802.11ac + BT|0.3MP Camera + Mic|WIN11H,"5,899",1,2022,September
13/09/2022,Acer slim mouse AMR020 Wireless RF 2.4G Mist Green Retail pack,399,1,2022,September
13/09/2022,Targus - Amosphere Backpack 17-18 Inch BLK,999,1,2022,September
13/09/2022,Acer Travelmate P2 15.6&#039;&#039;FHD i5-1135G7 8GB 256GB SSD + 1TB HDD MX330 2G-GDDR5 Win 10 Pro | TMP215-53G-51MU,"14,999",1,2022,September
14/09/2022,Acer Chromebook 14&#039;&#039;HD Celeron N4020 4GB OB eMMC 32GB Google Chrome OS | CB314-1H-C1J4 + Free Targus Work-In Case,"5,399",4,2022,September
15/09/2022,Acer Aspire 5 i5-1135G7 15.6&quot; NVIDIA® GeForce® MX450 2G-GDDR5 8GB 512GB SSD Windows 11 Home Silver |A515-56G-53FL,"12,699",1,2022,September
17/09/2022,Acer Aspire A515-57-74W4 15.6&#039;&#039;FHD IPS i7-1255U 16GB (8GB+8GB) |1024GB SSD | Win 11 Home,"17,999",1,2022,September
20/09/2022,Acer PJ | X1128i | 4500Lm | 20000/1 | HDMI | Data Projector,"7,299",1,2022,September
22/09/2022,Acer Aspire A515-57-74W4 15.6&#039;&#039;FHD IPS i7-1255U 16GB (8GB+8GB) |1024GB SSD | Win 11 Home,"17,999",1,2022,September
23/09/2022,Acer PJ | X1128i | 4500Lm | 20000/1 | HDMI | Data Projector,"7,299",1,2022,September
25/09/2022,Acer Aspire 3 15.6&#039;&#039;HD Celeron N4020 4GB OB 256GB SSD Windows 11 Home | A315-34-C6VP,"5,799",2,2022,September
25/09/2022,Acer Aspire 3 Core i5-1035G1 4GB 1TB HDD 15.6&quot; FHD Black Laptop | Windows 10 Home | A315-56-54QD,"7,899",1,2022,September
25/09/2022,Acer XC-840|N4505|8GB|1000GB HDD|DVD writer|USB Keyboard &amp; Mouse|Win11H(NO WIFI),"6,199",1,2022,September
27/09/2022,Acer TMP215-53-55QM 15.6&#039;&#039;FHD IPS i5-1135G7 8GB 512GB PCIe NVMe SSD Wifi BT FPR B/L KB TPM2.0 Win10+Win11 Pro,"15,599",4,2022,September
27/09/2022,Acer Swift X Core i7-11390H 16GB 1TB SSD NVIDIA® GeForce RTX™ 3050 (4GB) 16.1&quot; FHD Gray Laptop | Windows 11 Home | SFX16-51G-793C,"19,999",1,2022,September
27/09/2022,Acer Chromebook Spin 512 12&#039;&#039; HD IPS-Touch N4500 4GB eMMC 32GB Stylus Pen Google OS | R853TNA-C8CU,"9,399",1,2022,September
29/09/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"15,999",1,2022,September
29/09/2022,Acer Aspire 5 Core i3 8GB 256GB SSD Iris Xe 14&#039;&#039; FHD Black Silver Laptop | Windows 10 Home | A514-54-31L8,"8,799",1,2022,September
29/09/2022,Acer Vero Green PC Core i5 8GB 512GB SSD Iris Xe 15.6&quot; FHD Laptop | Windows 11 Home | PCR Materials | AV15-51-58PA,"13,899",1,2022,September
29/09/2022,Acer Swift 3 Core i7 8GB 512GB SSD 14&quot; FHD Silver Laptop | Windows 11 Home  | SF314-511-51D6,"17,299",1,2022,September
30/09/2022,Acer Nitro 5 Ryzen 5 16GB 512GB SSD GeForce RTX™ 3060 (6GB) 17.3&#039;&#039; FHD Black Laptop | Windows 11 Home | AN517-41-R5QG,"24,799",1,2022,September
30/09/2022,Predator Triton 300 SE Core i7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 14&#039;&#039; FHD Silver Laptop | Windows 11 Home | PT314-51s-73NZ,"29,999",1,2022,September
04/10/2022,Acer Slim Mouse AMR020 Wireless RF 2.4G Silver Retail Pack,399,1,2022,October
04/10/2022,Acer slim mouse AMR020 Wireless RF 2.4G Mist Green Retail pack,399,1,2022,October
04/10/2022,Targus - Amosphere Backpack 17-18 Inch BLK,999,1,2022,October
05/10/2022,Acer Extensa i5-1135G7 8GB 512GB SSD 15.6&#039;&#039; FHD Win10Pro Black | EX215-54-52XX,"10,999",2,2022,October
05/10/2022,Acer Extensa 15.6&#039;&#039; FHD N4500 8GB 256GB SSD Windows 10 Home | EX215-32-C4QP,"5,799",1,2022,October
10/10/2022,Acer Aspire A515-57-546Q 15.6&#039;&#039;FHD IPS i5-1235U 8GB (4GB+4GB) |512GB SSD | Win 11 Home|e,"12,999",1,2022,October
11/10/2022,Acer Extensa 15.6&#039;&#039; FHD N4500 8GB 256GB SSD Windows 10 Home | EX215-32-C4QP,"5,799",1,2022,October
12/10/2022,Acer Projector 4000 lm HDMI| X118HP,"6,599",6,2022,October
12/10/2022,Acer XC-840|N4505|8GB|1000GB HDD|DVD writer|USB Keyboard &amp; Mouse|Win11H(NO WIFI),"6,199",3,2022,October
16/10/2022,Acer Spin 1 SP111-33-C0BM|Celeron N4020|11.6 HD Multi Touch LCD| 4GB Memory|500GB HDD|SD|802.11ac + BT|0.3MP Camera + Mic|WIN11H,"5,899",1,2022,October
16/10/2022,Acer Spin 3 SP314-54N-51X9|i5-1035G1|14&#039;&#039;FHD TOUCH|8GB|256GB NVMe|WiFi+BT|CAM|BL|FPR|STYLUS|Win10H,"14,599",1,2022,October
17/10/2022,Acer Spin 3 SP314-54N-51X9|i5-1035G1|14&#039;&#039;FHD TOUCH|8GB|256GB NVMe|WiFi+BT|CAM|BL|FPR|STYLUS|Win10H,"14,599",2,2022,October
17/10/2022,Acer Projector 4000 lm HDMI| X118HP,"6,599",1,2022,October
17/10/2022,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",1,2022,October
18/10/2022,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",2,2022,October
