,Interval,Product,Pice,Order Quantity,Year,Month
1028,24/03/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,399",1,2022,March
1029,25/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",2,2022,March
1030,27/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
1031,27/03/2022,Acer Aspire 5 14&#039;&#039; i7-1165G7 8GB 512GB SSD Windows 11 Home  Silver | A514-54-710V,"14,999",1,2022,March
1032,28/03/2022,Acer Swift X sfx14-41G-R5UD 14&quot; FHD RYZEN 7-5700U nVidia Geforce GTX 1650 4GB 16GB 1024GB SSD GTX1650 4GB Windows 11 Home Blue Silver,"20,999",2,2022,March
1033,28/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,March
1034,30/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",3,2022,March
1035,30/03/2022,Acer Aspire 5 14&quot; i3 8GB 256GB SSD Gold | A514-54-348H,"9,999",1,2022,March
1036,30/03/2022,Acer Swift 1 SF114-34 14&quot; Intel Pentium 4GB 128GB SSD Windows 10 Home Pink,"6,999",1,2022,March
1037,31/03/2022,Acer Projector HDMI Wifi 4000Lm | X1227i,"8,199",1,2022,March
1038,01/04/2022,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,499",1,2022,April
1039,01/04/2022,Acer Aspire 3 i3-1115G4 8GB 512GB SSD 15.6 FHD Windows 11 Home Silver | A315-58,"8,999",1,2022,April
1040,05/04/2022,Acer Aspire 5 14&quot; i3 8GB 256GB SSD Gold | A514-54-348H,"9,999",1,2022,April
1041,05/04/2022,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,499",1,2022,April
1042,06/04/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,April
1043,06/04/2022,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,499",1,2022,April
1044,07/04/2022,Acer All-In-One i3-1115G4 8GB 512GB PCIe SSD 21.5&#039;&#039; FHD Windows 11 Home | C22-1650,"14,699",2,2022,April
1045,07/04/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",1,2022,April
1046,07/04/2022,Acer Aspire 3 i3-1115G4 8GB 512GB SSD 15.6 FHD Windows 11 Home Silver | A315-58,"8,999",1,2022,April
1047,13/04/2022,Acer Travelmate P6 Laptop i5-10210U 8GB 512GB SSD Win 10 Pro | TMP614-51-G2-57V7,"22,699",1,2022,April
1048,14/04/2022,Acer Spin 3 14&#039;&#039; Touch i5-1035G1 8GB 512GB SSD Garageable Stylus Windows 11 Home | SP314-54N-51H1,"15,899",2,2022,April
1049,14/04/2022,Acer ConceptD 15.6&#039;&#039; i7-10750H NVIDIA® Quadro™  RTX5000 16G  32GB (16GB+16GB)  1TB SSD Win 10 Pro White | CN715-72P-76FL,"63,999",1,2022,April
1050,15/04/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V,"16,399",1,2022,April
1051,16/04/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",2,2022,April
1052,17/04/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",1,2022,April
1053,19/04/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",4,2022,April
1054,19/04/2022,Acer Swift 5 SF514-55T-56U0 i5-1135G7 14&#039;&#039; FHD Touch OB8GB 512GB SSD Windows 11 Home | Green,"19,899",1,2022,April
1055,19/04/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",1,2022,April
1056,20/04/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; FHD RTX3050 4G 16GB 512GB NVMe SSD Windows 11 Home | AN515-57-750M,"19,999",1,2022,April
1057,21/04/2022,Acer Swift X sfx14-41G-R5UD 14&quot; FHD RYZEN 7-5700U nVidia Geforce GTX 1650 4GB 16GB 1024GB SSD GTX1650 4GB Windows 11 Home Blue Silver,"20,999",1,2022,April
1058,21/04/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",1,2022,April
1059,21/04/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,April
1060,22/04/2022,Acer Nitro 5 i5-11400H 15.6&#039;&#039;  Nvidia RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-5676,"8,199",2,2022,April
1061,22/04/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"5,999",1,2022,April
1062,23/04/2022,Acer Nitro 5 i5-11400H 15.6&#039;&#039;  Nvidia RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-5676,"8,199",2,2022,April
1063,24/04/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; FHD RTX3050 4G 16GB 512GB NVMe SSD Windows 11 Home | AN515-57-750M,"19,999",1,2022,April
1064,25/04/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,April
1065,25/04/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"12,999",1,2022,April
1066,26/04/2022,Acer Swift X 14&quot; AMD Ryzen 7-5700U  NVIDIA® GeForce GTX™ 1650 4G-GDDR6 16GB 1024GB SSD Windows 10 | SFX14-41G-R6ZM,"20,999",1,2022,April
1067,26/04/2022,Acer Travelmate P4  14&quot; FHD IPS Touch Screen i7-1165G7 16GB 1TB SSD Active Stylus Pen Windows 11 Pro Slate Blue | TMP414RN-51-78GN,"27,499",1,2022,April
1068,27/04/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"11,899",1,2022,April
1069,27/04/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,999",1,2022,April
1070,29/04/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"5,799",1,2022,April
1071,01/05/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"5,799",1,2022,May
1072,03/05/2022,Acer Chromebook Spin 511 11.6&#039;&#039;HD IPS Touch N4120 4GB OB eMMC 32GB Garageble Pen Google Chrome | R752TN-C21H,"8,899",1,2022,May
1073,04/05/2022,Acer Aspire 1 15.6&quot; Intel Pentium 4GB 128GB eMMC Windows 10 HOME SILVER | A115-32-P0HF,"5,999",2,2022,May
1074,04/05/2022,Acer Spin 1 Laptop | SP111-33-C6FD,"4,299",1,2022,May
1075,05/05/2022,Acer Spin 1 Laptop | SP111-33-C6FD,"4,299",1,2022,May
1076,06/05/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"12,999",1,2022,May
1077,06/05/2022,"Acer C22-1650|i5-1135G7|8GB|512GB PCIe SSD 21,5&#039;&#039; FHD|Wifi|USB Keyboard &amp; Mouse|Win11H","15,899",1,2022,May
1078,06/05/2022,Acer Spin 1 Laptop | SP111-33-C6FD,"4,299",1,2022,May
1079,06/05/2022,Acer Projector 4500lm | UL5630,"29,999",1,2022,May
1080,07/05/2022,Acer Predator 300 i7-11800H 15.6&quot; NVIDIA® GeForce RTX™ 3070 8GB 16GB 1TB SSD | PH315-54-7842,"29,999",1,2022,May
1081,07/05/2022,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2022,May
1082,07/05/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,May
1083,09/05/2022,Acer Predator Helios 500 i9-11980HK 17&#039;&#039; NVIDIA® GeForce® RTX 3080 16GB 32GB 1TB SSD Win 10 H | PH517-52-971Q,"73,999",1,2022,May
1084,12/05/2022,Acer Aspire 3 15.6&quot; FHD i5-1135G7 4GB + 4GB 1TB HDD  Windows 11 Home Silver | A315-58,"10,799",1,2022,May
1085,15/05/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 8GB 512GB SSD Windows 11 Home Black Silver | A514-54-707H,"14,799",1,2022,May
1086,15/05/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"12,999",1,2022,May
1087,16/05/2022,Acer PJ DLP XGA 4500lm 20000/1 | P1257i,"9,999",2,2022,May
1088,16/05/2022,Acer Chromebook 14&#039;&#039;HD Celeron N4020 4GB OB eMMC 32GB Google Chrome OS | CB314-1H-C1J4 + Free Targus Work-In Case,"5,399",1,2022,May
1089,16/05/2022,Acer All-In-One i3-1115G4 8GB 512GB PCIe SSD 21.5&#039;&#039; FHD Windows 11 Home | C22-1650,"14,699",1,2022,May
1090,16/05/2022,"Acer C22-1650|i5-1135G7|8GB|512GB PCIe SSD 21,5&#039;&#039; FHD|Wifi|USB Keyboard &amp; Mouse|Win11H","15,899",1,2022,May
1091,17/05/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"12,999",1,2022,May
1092,17/05/2022,Acer Spin 3 14&#039;&#039; Touch i5-1035G1 8GB 512GB SSD Garageable Stylus Windows 11 Home | SP314-54N-51H1,"15,899",1,2022,May
1093,19/05/2022,Acer Extensa 15.6&#039;&#039; i5-1135G7 8GB 1TB HDD Windows 10 Pro | EX215-54-56R4,"12,199",1,2022,May
1094,20/05/2022,Acer Swift 1 Laptop 14&quot; FHD Celeron N4500 8GB 512GB SSD | Silver | SF114-34-C67W,"9,499",1,2022,May
1095,24/05/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,May
1096,26/05/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,May
1097,27/05/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,499",2,2022,May
1098,29/05/2022,Acer Nitro 5 Core i7 16GB 512GB SSD GeForce RTX™ 3050 (4GB) 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | AN515-57-750M,"23,399",1,2022,May
1099,29/05/2022,Acer Aspire 1 14&quot; Celeron N4500 4GB 64GB eMMC Windows 10 Home Pink | A114-33-C2RK,"4,999",1,2022,May
1100,30/05/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,May
1101,30/05/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,799",1,2022,May
1102,31/05/2022,Acer Aspire 3 Celeron N4020 8GB 1TB HDD UHD Graphics 15.6&#039;&#039; FHD Black Laptop | Windows 10 Home | A315-34-C92F,"6,499",1,2022,May
1103,31/05/2022,Acer Aspire 3 15.6&#039;&#039;FHD i3-1005G1 8GB 512GB SSD Windows 11 Home Black | A315-56-388F,"9,999",1,2022,May
1104,01/06/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,499",1,2022,June
1105,03/06/2022,Acer Nitro 5 Core i7 16GB 512GB SSD GeForce RTX™ 3050 (4GB) 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | AN515-57-750M,"23,399",1,2022,June
1106,03/06/2022,Acer Swift 3 Core i5 8GB 512GB SSD Iris Xe Graphics 14&quot; FHD Silver Laptop | Windows 11 Home  | SF314-511-51D6,"13,999",1,2022,June
1107,06/06/2022,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,899",1,2022,June
1108,06/06/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"5,599",1,2022,June
1109,07/06/2022,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,899",1,2022,June
1110,07/06/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",1,2022,June
1111,07/06/2022,Acer Aspire 3 Celeron N4020 8GB 1TB HDD UHD Graphics 15.6&#039;&#039; FHD Black Windows 10 Home | A315-34-C92F,"6,099",1,2022,June
1112,08/06/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039; FHD OB4GB 1TB HDD Windows 11 Home Black | A315-56-39HP,"6,899",1,2022,June
1113,09/06/2022,Acer Chromebook 11.6&quot; HD Intel® Celeron® N4000 4GB  eMMC 32GB Google Chrome | CB311-9H-C0GC,"5,299",1,2022,June
1114,10/06/2022,Acer Aspire 3 15.6&quot; FHD IPS Intel I5-1035G1 4GB1TB HDD Windows 10 Home Black | A315-56-54QD,"9,799",1,2022,June
1115,11/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",3,2022,June
1116,11/06/2022,Acer Aspire 3 Celeron N4020 8GB 1TB HDD UHD Graphics 15.6&#039;&#039; FHD Black Windows 10 Home | A315-34-C92F,"6,099",1,2022,June
1117,13/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",3,2022,June
1118,13/06/2022,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,899",1,2022,June
1119,14/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,June
1120,15/06/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039; FHD OB4GB 1TB HDD Windows 11 Home Black | A315-56-39HP,"6,899",1,2022,June
1121,17/06/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039; FHD OB4GB 1TB HDD Windows 11 Home Black | A315-56-39HP,"6,899",1,2022,June
1122,20/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,June
1123,22/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,June
1124,23/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,June
1125,24/06/2022,Acer Travelmate P2 15.6&#039;&#039; FHD i5-1135G7 8GB 512GB SSD Win10Pro Black | TMP215-53-5077,"14,999",1,2022,June
1126,27/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",2,2022,June
1127,29/06/2022,Acer Travelmate P6 14&#039;&#039;FHD IPS Touch LTE i7-10510U 8GB 1TB SSD Windows 10 Pro | TMP614-51T-G2-72EK,"22,799",4,2022,June
1128,30/06/2022,Acer Warranty 1Year to 3year (Exclude Battery) for Extensa and Aspire range (Virtual bulk upload),849,1,2022,June
1129,01/07/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,July
1130,04/07/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"11,899",1,2022,July
1131,05/07/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039; FHD OB4GB 1TB HDD Windows 11 Home Black | A315-56-39HP,"6,899",1,2022,July
1132,06/07/2022,Predator Helios 500 Core i9 32GB 1TB SSD GeForce® RTX 3080 (16GB) 17.3&#039;&#039; UHD Black Laptop | Windows 10 Home | PH517-52-971Q,"79,999",1,2022,July
1133,07/07/2022,Acer Nitro 5 Core i7 16GB 256GB SSD + 1TB HDD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-57-79JB,"19,999",2,2022,July
1134,07/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,July
1135,09/07/2022,Acer Nitro 5 Core i7 16GB 256GB SSD + 1TB HDD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-57-79JB,"19,999",1,2022,July
1136,11/07/2022,Acer ConceptD 15.6&#039;&#039; i7-10750H NVIDIA® Quadro™  RTX5000 16G  32GB (16GB+16GB)  1TB SSD Win 10 Pro White | CN715-72P-76FL,"63,999",1,2022,July
1137,12/07/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V(Demo Unit),"16,399",1,2022,July
1138,13/07/2022,Acer Nitro 5 Core i5 8GB 512GB SSD GeForce RTX™ 3050 (4GB) 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | AN515-57-5676,"16,999",1,2022,July
1139,14/07/2022,Acer Swift 1 14&#039;&#039; N4500 4GB 256GB SSD Windows 11 Home Silver | SF114-34-C1Y6,"5,999",1,2022,July
1140,14/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
1141,15/07/2022,Acer Swift 3 Core i3-1115G4 8GB 256GB SSD Iris Xe Graphics 14&#039;&#039; FHD Blue Laptop | Windows 10 Home | SF314-511-32A0,"9,999",1,2022,July
1142,15/07/2022,JBL PartyBox On-The-Go OH4378,"4,799",1,2022,July
1143,16/07/2022,Acer Chromebook Spin 511 11.6&#039;&#039;HD IPS Touch N4500 4GB eMMC 32GB USI Pen Google OS 3YR FRR | R753TN-C8RH,"9,299",1,2022,July
1144,17/07/2022,Acer Nitro 5 Ryzen 7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-45-R25V,"23,999",1,2022,July
1145,18/07/2022,Acer Aspire 5 i5-1135G7 14&quot; 8GB 512GB SSD Windows 10 Home Blue | A514-54-556F,"11,799",1,2022,July
1146,20/07/2022,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2022,July
1147,20/07/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"9,499",1,2022,July
1148,20/07/2022,Acer Nitro 5 Ryzen 7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-45-R25V,"23,999",1,2022,July
1149,20/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
1150,26/07/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7,"7,999",1,2022,July
1151,26/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
1152,26/07/2022,Acer Nitro 5 Core i5 8GB 512GB SSD GeForce RTX™ 3050 (4GB) 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | AN515-57-5676,"16,999",1,2022,July
1153,26/07/2022,Acer Nitro 5 Core i7 16GB 256GB SSD + 1TB HDD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-57-79JB,"19,999",1,2022,July
1154,26/07/2022,Acer Aspire 3 15.6&#039;&#039;HD Celeron N4020 4GB OB 256GB SSD Windows 11 Home | A315-34-C6VP,"5,999",1,2022,July
1155,27/07/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 8GB 512GB SSD Windows 11 Home Black Silver | A514-54-707H,"14,999",1,2022,July
1156,27/07/2022,Acer Vero Green PC Core i5 8GB 512GB SSD Iris Xe 15.6&quot; FHD Laptop | Windows 11 Home | PCR Materials | AV15-51-58PA,"12,999",1,2022,July
1157,27/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
1158,27/07/2022,Acer Nitro 5 Ryzen 7 16GB 1TB SSD GeForce RTX™ 3060 (6GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-45-R25V,"23,999",1,2022,July
1159,27/07/2022,Acer Nitro 5 Core i7 16GB 256GB SSD + 1TB HDD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-57-79JB,"19,999",1,2022,July
1160,29/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
1161,29/07/2022,Acer Nitro 5 Ryzen 7 16GB 512GB SDD GeForce RTX™ 3060 (6GB) 17.3&#039;&#039; FHD Black Laptop | Windows 11 Home | AN517-41-R9S0,"26,399",1,2022,July
1162,29/07/2022,Acer Nitro 5 Core i7 16GB 1TB SSD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop| Windows 10 Home | AN515-57-77V3,"21,999",1,2022,July
1163,01/08/2022,Acer Swift 1 SF114-34 14&quot; Intel Pentium 4GB 128GB SSD Windows 10 Home Pink,"6,399",1,2022,August
1164,01/08/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","5,399",1,2022,August
1165,02/08/2022,Acer Extensa i5-1035G1 8GB 512GB SSD 15.6&#039;&#039; FHD Windows 10 Pro | EX215-52-56W4,"12,899",1,2022,August
1166,03/08/2022,Acer Travelmate B3 11.6&quot; HD Intel® Celeron® processor N4024 8GB 128GB SSD Windows 11 Home Shale Black  | TMB311-31-C2XH,"8,499",1,2022,August
1167,03/08/2022,OFFICE 2021 HOME AND BUSINESS EDITION - FPP,"4,699",1,2022,August
1168,04/08/2022,Acer Aspire 3 Core i3-1005G1 4GB 1TB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-56-39HP,"6,799",1,2022,August
1169,05/08/2022,Acer Travelmate Core i5-1135G7 8GB 1TB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 10 Pro | TMP215-53-589A,"15,299",1,2022,August
1170,06/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
1171,07/08/2022,Acer TMP 614 65W 3PHY BLK AC Adapter- ADT ONLY (RETAIL PACK),"1,299",1,2022,August
1172,07/08/2022,Acer Extensa 15.6&#039;&#039; FHD N4500 8GB 256GB SSD Windows 10 Home | EX215-32-C4QP,"6,199",1,2022,August
1173,08/08/2022,Acer Travelmate Ryzen 7 PRO 4750U 8GB 512GB SSD 15.6&#039;&#039; FHD Windows 10 Pro | TMP215-41-R7HK,"13,699",3,2022,August
1174,11/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
1175,11/08/2022,Acer Spin 5 13.5&#039;&#039; Touch i5-1135G7 8GBOB 512GB SSD Garagable Stylus Pen Windows 11 Home | SP513-55N-56QK,"18,499",1,2022,August
1176,12/08/2022,Predator Helios 300 Core i9-12900H 16GB 1TB SSD NVIDIA® GeForce RTX™ 3070 Ti (8GB) 17.3&#039;&#039; QHD Black Laptop | Windows 11 Home | PH317-56-987C,"50,499",1,2022,August
1177,13/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
1178,13/08/2022,Acer Extensa 15.6&#039;&#039; FHD N4500 8GB 256GB SSD Windows 10 Home | EX215-32-C4QP,"6,199",1,2022,August
1179,13/08/2022,Acer Extensa EX215-52-38T9 i3-1005G1 8GB 256GB SSD 15.6&#039;&#039; FHD Windows 10 Pro | EX215-52-38T9,"9,799",1,2022,August
1180,14/08/2022,Acer Travelmate B3 11.6&quot; HD Intel® Celeron® processor N4024 8GB 128GB SSD Windows 11 Home Shale Black  | TMB311-31-C2XH,"8,499",1,2022,August
1181,14/08/2022,Acer Aspire 3 15.6&#039;&#039;HD Celeron N4020 4GB OB 256GB SSD Windows 11 Home | A315-34-C6VP,"5,999",1,2022,August
1182,15/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
1183,17/08/2022,Acer Swift 1 SF114-34 14&quot; Intel Pentium 4GB 128GB SSD Windows 10 Home Pink,"6,399",1,2022,August
1184,18/08/2022,Acer Aspire 1 Celeron N4500 8GB 128GB eMMC UHD Graphics 14&quot; HD Silver Laptop | Windows 11 Home | A114-33-C892,"6,999",2,2022,August
1185,18/08/2022,Notebooks With standard warranty  1 Year Carry In  upgrade to  3 Year  P&amp;R  Warranty type:  Electronic  Country:  SOUTH AFRICA,999,1,2022,August
1186,22/08/2022,Acer Aspire 1 Celeron N4500 8GB 128GB eMMC UHD Graphics 14&quot; HD Silver Laptop | Windows 11 Home | A114-33-C892,"6,999",1,2022,August
1187,22/08/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"4,999",1,2022,August
1188,22/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
1189,23/08/2022,Acer TMP 614 65W 3PHY BLK AC Adapter- ADT ONLY (RETAIL PACK),"1,299",1,2022,August
1190,23/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
1191,23/08/2022,Desktop WARRANTY (Aspire PC) 3 Year CarryIn (Virtual),699,1,2022,August
1192,24/08/2022,Acer Spin 3 14&#039;&#039; Touch i5-1035G1 8GB 512GB SSD Garageable Stylus Windows 11 Home | SP314-54N-51H1,"15,899",1,2022,August
1193,24/08/2022,Acer Aspire 3 Celeron N4020 4GB 500GB HDD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-34-C2RK,"4,599",1,2022,August
1194,25/08/2022,Acer Aspire 3 Core i3-1005G1 8GB 512GB SSD 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | A315-56-388F,"9,786",1,2022,August
